//以下内容为互联网收集，只为自用……

央视直播,#genre#
张掖新闻综合,http://39.134.32.102:6610/270000001111/1110000025/index.m3u8?IASHttpSessionId=OTT?zgand
张掖公共,http://39.134.32.102:6610/270000001111/1110000026/index.m3u8?IASHttpSessionId=OTT?zgand
天水新闻综合,http://39.134.32.102:6610/270000001111/1110000185/index.m3u8?IASHttpSessionId=OTT?zgand
天水公共,http://39.134.32.102:6610/270000001111/1110000186/index.m3u8?IASHttpSessionId=OTT?zgand
天水公,rtmp://61.178.129.74/live/c03;{User-Agent@0151?zgand}
金昌综合,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8?zgand
金昌综合,http://39.134.32.102:6610/270000001111/1110000194/index.m3u8?IASHttpSessionId=OTT?zgand
陇南新闻综合,http://live.lnsbigdata.cn/tv/3d2e3db8eea4b52ea1f09f98fa626397.m3u8?zgand
临夏州综合,http://39.134.32.102:6610/270000001111/1110000191/index.m3u8?IASHttpSessionId=OTT?zgand
临夏州公共,http://39.134.32.102:6610/270000001111/1110000192/index.m3u8?IASHttpSessionId=OTT?zgand
武威新闻,http://39.134.32.102:6610/270000001111/1110000174/index.m3u8?IASHttpSessionId=OTT?zgand
武威凉州,http://39.134.32.102:6610/270000001111/1110000173/index.m3u8?IASHttpSessionId=OTT?zgand
定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand
定西公共,https://play.kankanlive.com/live/1645680054929933.m3u8?zgand
皋兰综合,http://39.134.32.102:6610/270000001111/1110000199/index.m3u8?IASHttpSessionId=OTT?zgand
会宁综合,https://p2.weizan.cn/419307/577613453950840327/live.m3u8?zgand
景泰综合,http://39.134.32.102:6610/270000001111/1110000132/index.m3u8?IASHttpSessionId=OTT?zgand
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8?zgand
靖远综合,http://39.134.32.102:6610/270000001111/1110000183/index.m3u8?IASHttpSessionId=OTT?zgand
漳县新闻综合,http://39.134.32.102:6610/270000001111/1110000011/index.m3u8?IASHttpSessionId=OTT?zgand
成县综合,http://39.134.32.102:6610/270000001111/1110000019/index.m3u8?IASHttpSessionId=OTT?zgand
民乐新闻,http://39.134.32.102:6610/270000001111/1110000023/index.m3u8?IASHttpSessionId=OTT?zgand
肃北综合,http://39.134.32.102:6610/270000001111/1110000017/index.m3u8?IASHttpSessionId=OTT?zgand
临洮综合,https://play.kankanlive.com/live/1638428318510977.m3u8?zgand
临洮综合,http://39.134.32.102:6610/270000001111/1110000139/index.m3u8?IASHttpSessionId=OTT?zgand
玉门综合,rtmp://live.yumentv.cn:12345/live/room10;{User-Agent@0151?zgand}
玉门综,http://39.134.32.102:6610/270000001111/1110000125/index.m3u8?IASHttpSessionId=OTT?zgand
金川综合,http://39.134.32.102:6610/270000001111/1110000181/index.m3u8?IASHttpSessionId=OTT?zgand
金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8?zgand
永昌综合,http://39.134.32.102:6610/270000001111/1110000178/index.m3u8?IASHttpSessionId=OTT?zgand
庆城综合,http://39.134.32.102:6610/270000001111/1110000156/index.m3u8?IASHttpSessionId=OTT?zgand
陇西综合,http://39.134.32.102:6610/270000001111/1110000177/index.m3u8?IASHttpSessionId=OTT?zgand
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand
岷县综合,http://39.134.32.102:6610/270000001111/1110000130/index.m3u8?IASHttpSessionId=OTT?zgand
通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8?zgand
渭源新闻,http://p2bj.weizan.cn/1334496652/224253674017686826/live.m3u8?zgand
迭部综合,http://39.134.32.102:6610/270000001111/1110000154/index.m3u8?IASHttpSessionId=OTT?zgand
碌曲综合,http://39.134.32.102:6610/270000001111/1110000198/index.m3u8?IASHttpSessionId=OTT?zgand
碌曲综合,http://pili-live-hls.hfmt.net/gntv/lqtv.m3u8?zgand
临潭综合,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8?zgand
玛曲综合,http://39.134.32.102:6610/270000001111/1110000165/zgand.m3u8?IASHttpSessionId=OTT?gansu
玛曲综合,http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu
夏河综合,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8?zgand
卓尼综合,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8?zgand
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand
舟曲新闻,http://39.134.32.102:6610/270000001111/1110000169/index.m3u8?IASHttpSessionId=OTT?zgand
瓜州综合,http://39.134.32.102:6610/270000001111/1110000027/index.m3u8?IASHttpSessionId=OTT?zgand
金塔综合,http://39.134.32.102:6610/270000001111/1110000124/index.m3u8?IASHttpSessionId=OTT?zgand
肃州综合,http://39.134.32.102:6610/270000001111/1110000123/index.m3u8?IASHttpSessionId=OTT?zgand
徽县综合,http://39.134.32.102:6610/270000001111/1110000015/index.m3u8?IASHttpSessionId=OTT?zgand
礼县综合,https://play.kankanlive.com/live/1621416463200961.m3u8?zgand
武都综合,http://39.134.32.102:6610/270000001111/1110000012/index.m3u8?IASHttpSessionId=OTT?zgand
西和综合,http://39.134.32.102:6610/270000001111/1110000137/index.m3u8?IASHttpSessionId=OTT?zgand
西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8?zgand
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8?zgand
临夏市电视台,http://39.134.32.102:6610/270000001111/1110000190/index.m3u8?IASHttpSessionId=OTT?zgand
永靖综合,http://39.134.32.102:6610/270000001111/1110000151/index.m3u8?IASHttpSessionId=OTT?zgand
崇信综合,http://39.134.32.102:6610/270000001111/1110000179/index.m3u8?IASHttpSessionId=OTT?zgand
华亭综合,http://39.134.32.102:6610/270000001111/1110000148/index.m3u8?IASHttpSessionId=OTT?zgand
泾川综合,http://39.134.32.102:6610/270000001111/1110000143/index.m3u8?IASHttpSessionId=OTT?zgand
静宁综合,http://39.134.32.102:6610/270000001111/1110000147/index.m3u8?IASHttpSessionId=OTT?zgand
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
崆峒综,rtmp://125.74.200.110:10085/hls/001;{User-Agent@0151?zgand}
灵台综合,http://39.134.32.102:6610/270000001111/1110000145/index.m3u8?IASHttpSessionId=OTT?zgand
华池综合,http://39.134.32.102:6610/270000001111/1110000158/index.m3u8?IASHttpSessionId=OTT?zgand
合水综合,http://39.134.32.102:6610/270000001111/1110000166/index.m3u8?IASHttpSessionId=OTT?zgand
环县综合,http://39.134.32.102:6610/270000001111/1110000180/index.m3u8?IASHttpSessionId=OTT?zgand
宁县综合,http://39.134.32.102:6610/270000001111/1110000157/index.m3u8?IASHttpSessionId=OTT?zgand
西峰综合,http://pili-live-hls.luan2.hfmt.net/luan2/xifeng/123456.m3u8?sign=42fc481c0e08a5d119b824fff5b1b599&t=65be08bc?zgand
西峰综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/xifeng/123456.m3u8?zgand
西峰综合,http://39.134.32.102:6610/270000001111/1110000160/index.m3u8?IASHttpSessionId=OTT?zgand
正宁综合,http://39.134.32.102:6610/270000001111/1110000184/index.m3u8?IASHttpSessionId=OTT?zgand
镇原综合,http://39.134.32.102:6610/270000001111/1110000161/index.m3u8?IASHttpSessionId=OTT?zgand
秦安综合,http://39.134.32.102:6610/270000001111/1110000189/index.m3u8?IASHttpSessionId=OTT?zgand
武山综合,http://39.134.32.102:6610/270000001111/1110000170/index.m3u8?IASHttpSessionId=OTT?zgand
民勤综合,http://39.134.32.102:6610/270000001111/1110000150/index.m3u8?IASHttpSessionId=OTT?zgand
天祝综合,http://39.134.32.102:6610/270000001111/1110000144/index.m3u8?IASHttpSessionId=OTT?zgand
高台综合,http://39.134.32.102:6610/270000001111/1110000146/index.m3u8?IASHttpSessionId=OTT?zgand
阿克塞综合,http://39.134.32.102:6610/270000001111/1110000018/index.m3u8?IASHttpSessionId=OTT?zgand
积石山综合,http://39.134.32.102:6610/270000001111/1110000152/index.m3u8?IASHttpSessionId=OTT?zgand

云南,#genre#
云南,http://39.135.55.105:6610/PLTV/88888888/224/3221227181/index.m3u8?servicetype=1?zyund
云南生活资讯,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD-3600k-1080P-yunnan4/1.m3u8;{User-Agent@0151?zyund}
云南都市,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntv2/1.m3u8;{User-Agent@0151?zyund}
云南娱乐,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntv3/1.m3u8;{User-Agent@0151?zyund}
云南生活资,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-720P-yntv4/1.m3u8;{User-Agent@0151?zyund}
云南影院,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-720P-yntv5/1.m3u8;{User-Agent@0151?zyund}
云南公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntv6/1.m3u8;{User-Agent@0151?zyund}
云南少儿,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntvshaoer/1.m3u8;{User-Agent@0151?zyund}
云南澜湄国际,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntvguoji/1.m3u8;{User-Agent@0151?zyund}
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv?zyund
昆明新闻综,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv1/1.m3u8;{User-Agent@0151?zyund}
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明新闻综合,http://live.ynbit.com/hls/km-1/index.m3u8?zyund
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8?zyund
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv?zyund
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8?zyund
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv?zyund
昆明影综艺,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv5/1.m3u8;{User-Agent@0151?zyund}
昆明影综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8?zyund
昆明影综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv?zyund
昆明共,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv6/1.m3u8;{User-Agent@0151?zyund}
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8?zyund
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv?zyund
昆明教育,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynkunmingjy/1.m3u8;{User-Agent@0151?zyund}
昆明教,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8?zyund
玉溪综合,http://live.ynbit.com/hls/yx-1/index.m3u8?zyund
玉溪综合,http://hwzbout.yunshicloud.com/r5fc3f/3l9g1m.m3u8?zyund
昭通一套,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-zhaotong1/1.m3u8;{User-Agent@0151?zyund}
昭通二套,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-zhaotong2/1.m3u8;{User-Agent@0151?zyund}
楚雄综合,http://live.ynbit.com/hls/cx-1/index.m3u8?zyund
德宏新闻综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/yndhtv1/1.m3u8;{User-Agent@0151?zyund}
德宏新闻综合,http://hw-play.lezhibo.com/live/0c86d6ff906e424fb4457a4806f645ea.m3u8?zyund
德宏新闻综合,http://live.ynbit.com/hls/dh-1/index.m3u8?zyund
德宏公共民语,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/yndhtv2/1.m3u8;{User-Agent@0151?zyund}
德宏公共民语,http://hw-play.lezhibo.com/live/0e0bf436ed2847eaa7083a11c185f221.m3u8?zyund
红河州新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghe1/1.m3u8;{User-Agent@0151?zyund}
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
红河州新闻综合,http://live.ynbit.com/hls/hh-1/index.m3u8?zyund
红河州公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghe2/1.m3u8;{User-Agent@0151?zyund}
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
文山州新闻综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwenshanzh/1.m3u8;{User-Agent@0151?zyund}
文山州新闻综合,http://live.ynbit.com/hls/ws-1/index.m3u8?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文山州公共,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwenshangg/1.m3u8;{User-Agent@0151?zyund}
文山州公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
普洱新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer1/1.m3u8;{User-Agent@0151?zyund}
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8?zyund
普洱新闻综合,rtmp://tv.pebtv.cn:1936/channerllive/ch1?zyund
普洱公共频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer2/1.m3u8;{User-Agent@0151?zyund}
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8?zyund
普洱公共频道,rtmp://tv.pebtv.cn:1936/channerllive/ch2?zyund
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8?zyund
普洱科教频道,rtmp://tv.pebtv.cn:1936/channerllive/ch3?zyund
普洱科教频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer3/1.m3u8;{User-Agent@0151?zyund}
迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8?zyund
迪庆综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNDQTV-1/1.m3u8;{User-Agent@0151?zyund}
迪庆综合,http://live.ynbit.com/hls/dq-1/index.m3u8?zyund
迪庆综合,rtmp://stream01.dqtv123.com:1935/live/xinwenzonghe.stream?zyund
迪庆藏语,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-yndqzytv-1/1.m3u8;{User-Agent@0151?zyund}
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8?zyund
迪庆藏语,rtmp://stream01.dqtv123.com:1935/live/diqingzangyu.stream?zyund
临沧综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNLCTV-1/1.m3u8;{User-Agent@0151?zyund}
临沧公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNLCTV-2/1.m3u8;{User-Agent@0151?zyund}
保山1套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55;{User-Agent@0151?zyund}
保山一套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1000k-576P-ynbaoshanxwzh/1.m3u8;{User-Agent@0151?zyund}
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b;{User-Agent@0151?zyund}
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c;{User-Agent@0151?zyund}
大理州新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndali1/1.m3u8;{User-Agent@0151?zyund}
大理州新闻综合,http://live.ynbit.com/hls/dl-1/index.m3u8?zyund
大理州公共频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndali2/1.m3u8;{User-Agent@0151?zyund}
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/ynxsbn1/1.m3u8;{User-Agent@0151?zyund}
西双版纳综合,http://live.ynbit.com/hls/bn-1/index.m3u8?zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
西双版纳公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/ynxsbn2/1.m3u8;{User-Agent@0151?zyund}
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
怒江新闻综合,http://hwzbout.yunshicloud.com/s5xpv2/9r4ei4.m3u8?zyund
曲靖一套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynqujing1/1.m3u8;{User-Agent@0151?zyund}
曲靖二套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynqujing2/1.m3u8;{User-Agent@0151?zyund}
曲靖三套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynqujing3/1.m3u8;{User-Agent@0151?zyund}
安宁综合,http://tv-live.ynkmit.com/tv/anning.m3u8?txSecret=7528f35fb4b62bd24d55b891899db68f&txTime=632C8680;{User-Agent@0151?zyund}
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
腾冲综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yntengchong/1.m3u8;{User-Agent@0151?zyund}
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
芒市综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNDHMSTV-1/1.m3u8;{User-Agent@0151?zyund}
瑞丽综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndhruili/1.m3u8;{User-Agent@0151?zyund}
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
盈江综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNDHYJTV-1/1.m3u8;{User-Agent@0151?zyund}
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
红塔电视台,http://zb-live.ynurl.com/live/ht0716.m3u8?zyund
兰坪综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-576P-ynlanping/1.m3u8;{User-Agent@0151?zyund}
兰坪综合,http://livebroadcast.ccwb.cn/live/w1628850306485945.m3u8?zyund
泸水综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-576P-ynlushui/1.m3u8;{User-Agent@0151?zyund}
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8?zyund
罗平综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynluoping/1.m3u8;{User-Agent@0151?zyund}
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv?zyund
红河县综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghetv/1.m3u8;{User-Agent@0151?zyund}
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
河口综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynhekou/1.m3u8;{User-Agent@0151?zyund}
开远综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynkaiyuan/1.m3u8;{User-Agent@0151?zyund}
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
绿春综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynlvchun/1.m3u8;{User-Agent@0151?zyund}
蒙自综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhhmengzi/1.m3u8;{User-Agent@0151?zyund}
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund
屏边综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynpingbian/1.m3u8;{User-Agent@0151?zyund}
屏边综合,http://tv.drs.hhtv.cc:8100/channellive/pbdst.flv?zyund
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
元阳综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynyuanyang/1.m3u8;{User-Agent@0151?zyund}
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv?zyund
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8?zyund
丘北电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
砚山电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/ystv.flv?zyund
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
洱源综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndleryuantv/1.m3u8?zyund
巍山综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndlweishantv/1.m3u8;{User-Agent@0151?zyund}
漾濞新闻频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyangbitv/1.m3u8;{User-Agent@0151?zyund}
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8?zyund
龙陵综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynlongling/1.m3u8;{User-Agent@0151?zyund}
龙陵综合频道,http://hwzbout.yunshicloud.com/ey0321/l0vlci.m3u8?zyund
龙陵综合频道,rtmp://hwzbout.yunshicloud.com/ey0321/l0vlci?zyund
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
宾川一套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynbinchuan1/1.m3u8;{User-Agent@0151?zyund}
宾川二套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynbinchuan2/1.m3u8;{User-Agent@0151?zyund}
剑川新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynjianchuan/1.m3u8;{User-Agent@0151?zyund}
弥渡综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynmidu1/1.m3u8;{User-Agent@0151?zyund}
南涧综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynnanjian1/1.m3u8;{User-Agent@0151?zyund}
云龙综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyunlong1/1.m3u8;{User-Agent@0151?zyund}
隆阳综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynlongyangtv/1.m3u8;{User-Agent@0151?zyund}
隆阳综合频道,https://hwapi.yunshicloud.com/5a6l75/0w8p8m.m3u8?zyund
楚雄市综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynchuxiong/1.m3u8;{User-Agent@0151?zyund}
禄丰综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynlufeng/1.m3u8;{User-Agent@0151?zyund}
牟定综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yncxmouding/1.m3u8;{User-Agent@0151?zyund}
南华综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynnanhuatv/1.m3u8;{User-Agent@0151?zyund}
双柏综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynshuangbo/1.m3u8;{User-Agent@0151?zyund}
武定综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwudingtv/1.m3u8;{User-Agent@0151?zyund}
元谋综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyuanmoutv/1.m3u8;{User-Agent@0151?zyund}
永仁综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyongren/1.m3u8;{User-Agent@0151?zyund}
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8?zyund
施甸综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynshidian/1.m3u8;{User-Agent@0151?zyund}
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
梁河综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-dhlianghexian/1.m3u8;{User-Agent@0151?zyund}
德钦综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD15-720P-yndqdqtv-1/1.m3u8;{User-Agent@0151?zyund}
维西综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-yndqwxtv-1/1.m3u8;{User-Agent@0151?zyund}
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund
建水综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynjianshui/1.m3u8;{User-Agent@0151?zyund}
弥勒新闻,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynmile/1.m3u8;{User-Agent@0151?zyund}
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund
石屏综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynshiping/1.m3u8;{User-Agent@0151?zyund}
沧源综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yncangyuantv/1.m3u8;{User-Agent@0151?zyund}
凤庆综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lcfengqing/1.m3u8;{User-Agent@0151?zyund}
耿马综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lcgengma/1.m3u8;{User-Agent@0151?zyund}
临翔综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lclinxiang/1.m3u8;{User-Agent@0151?zyund}
双江综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-576P-ynlcshuangjiang/1.m3u8;{User-Agent@0151?zyund}
永德综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lcyongde/1.m3u8;{User-Agent@0151}?zyund
